208304;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-21 18:01:02.000;2020-09-24 07:33:58.243;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-21;2020-09-21 09:51:00.000;2020-09-21 10:05:00.000;14;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208305;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-22 15:18:19.000;2020-09-24 07:33:58.383;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-22;2020-09-22 08:09:00.000;2020-09-22 08:46:00.000;37;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208306;04;Ge01;2020;05 - Hao;En05;ALD;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-25 08:45:10.000;2020-09-28 09:32:01.173;2020-12-11 11:21:00.000;Grappe clôturée;ALD;2020-09-14;2020-09-21;2020-10-06;2020-09-25;2020-09-21 11:01:00.000;2020-09-25 08:40:00.000;5619;5;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208307;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-21 18:01:02.000;2020-09-24 07:33:58.243;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-21;2020-09-21 07:22:00.000;2020-09-21 08:34:00.000;72;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208308;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-21 18:01:02.000;2020-09-24 07:33:58.243;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-21;2020-09-21 09:22:00.000;2020-09-21 09:45:00.000;23;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208309;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-21 18:01:02.000;2020-09-24 07:33:58.243;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-21;2020-09-21 08:41:00.000;2020-09-21 09:13:00.000;32;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208310;04;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-25 08:45:10.000;2020-09-28 09:32:01.173;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-09-14;2020-09-21;2020-10-06;2020-09-25;2020-09-25 08:38:00.000;2020-09-25 08:39:00.000;1;5;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208311;04;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-09-21 18:01:02.000;2020-09-24 07:33:58.243;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-14;2020-09-21;2020-10-06;2020-09-21;2020-09-21 10:23:00.000;2020-09-21 10:40:00.000;17;1;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208312;04;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-09-25 18:55:47.000;2020-09-28 09:32:01.330;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-09-14;2020-09-21;2020-10-06;2020-09-25;2020-09-25 18:54:00.000;2020-09-25 18:55:00.000;1;5;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208325;06;Ge01;2020;05 - Hao;En05;ERV;4500;NULL;Succès;NULL;0;0;0;2020-10-14 13:53:36.000;2020-10-15 07:37:34.427;2020-12-11 11:21:00.000;Grappe clôturée;ERV;2020-09-28;2020-10-05;2020-10-20;2020-10-14;2020-10-14 09:48:00.000;2020-10-14 09:59:00.000;11;10;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208326;06;Ge01;2020;05 - Hao;En05;IMP;750;NULL;Echec terrain;NULL;0;0;0;2020-10-06 10:54:17.000;2020-10-07 08:08:48.120;2020-12-11 11:21:00.000;Grappe clôturée;IMP;2020-09-28;2020-10-05;2020-10-20;2020-10-06;2020-10-06 10:22:00.000;2020-10-06 10:23:00.000;1;2;1;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
208327;06;Ge01;2020;05 - Hao;En05;IAJ;750;NULL;Echec enquêteur;NULL;0;0;0;2020-10-19 11:14:04.000;2020-10-19 11:14:48.127;2020-12-11 11:21:00.000;Grappe clôturée;IAJ;2020-09-28;2020-10-05;2020-10-20;2020-10-16;2020-10-16 08:18:00.000;2020-10-16 08:22:00.000;4;12;2;NULL;En05;A côté de la mairie;Hao;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
