"id";"distance";"period";"nb_tourism";"french";"europe";"asia";"america";"pacific";"hub";"mois";"annee";"oct";"nov";"dec";"fev";"mar";"avr";"mai";"jui";"juil";"aou";"sep";"expedia";"tahiti_tourism";"french_bee";"united_airl";"Tx_change";"brent";"dist_oil";"name";"price";"tahiti";"lnb_tourism";"ldist_oil";"lprice"
"Finlande";15068;"9/2007";55;0;1;0;0;0;0;"9";"2007";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.3628;55.51;836424.68;"Finlande92007";139.2844;"PF";4.02535169073515;13.636891753514;4.93651788600058
"Finlande";15068;"10/2007";77;0;1;0;0;0;0;"10";"2007";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4277;58.24;877560.32;"Finlande102007";143.5465;"PF";4.35670882668959;13.6849009727004;4.96665902452131
"Finlande";15068;"11/2007";78;0;1;0;0;0;0;"11";"2007";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.448;63.02;949585.36;"Finlande112007";140.3833;"PF";4.36944785246702;13.7637807051411;4.94437653864814
"Finlande";15068;"12/2007";70;0;1;0;0;0;0;"12";"2007";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.4638;62.77;945818.36;"Finlande122007";137.0215;"PF";4.26267987704132;13.7598058211414;4.92013784782179
"Finlande";15068;"1/2008";36;0;1;0;0;0;0;"1";"2008";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4586;62.46;941147.28;"Finlande12008";124.177;"PF";3.61091791264422;13.7548549206669;4.8217079671653
"Finlande";15068;"2/2008";24;0;1;0;0;0;0;"2";"2008";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.486;64.3;968872.4;"Finlande22008";126.5044;"PF";3.2188758248682;13.7838882000555;4.84027709017137
"Finlande";15068;"3/2008";30;0;1;0;0;0;0;"3";"2008";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.5196;66.53;1002474.04;"Finlande32008";114.9349;"PF";3.43398720448515;13.8179815425657;4.74436588111901
"Finlande";15068;"4/2008";5;0;1;0;0;0;0;"4";"2008";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.5764;69.96;1054157.28;"Finlande42008";114.5879;"PF";1.79175946922805;13.8682522189623;4.74134221406395
"Finlande";15068;"5/2008";22;0;1;0;0;0;0;"5";"2008";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.5615;79.67;1200467.56;"Finlande52008";115.0424;"PF";3.13549421592915;13.9982216722042;4.74530075606388
"Finlande";15068;"6/2008";21;0;1;0;0;0;0;"6";"2008";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.5559;85.55;1289067.4;"Finlande62008";106.5008;"PF";3.09104245335832;14.0694295691501;4.66815249685836
"Finlande";15068;"7/2008";26;0;1;0;0;0;0;"7";"2008";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.5755;84.89;1279122.52;"Finlande72008";98.81674;"PF";3.29583686600433;14.0616848695618;4.59326702360002
"Finlande";15068;"8/2008";19;0;1;0;0;0;0;"8";"2008";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.5598;76.06;1146072.08;"Finlande82008";99.82279;"PF";2.99573227355399;13.951851071312;4.60339651396142
"Finlande";15068;"9/2008";16;0;1;0;0;0;0;"9";"2008";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.4702;68.95;1038938.6;"Finlande92008";89.63437;"PF";2.83321334405622;13.8537101730512;4.49573884017761
"Finlande";15068;"10/2008";41;0;1;0;0;0;0;"10";"2008";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4125;54.75;824973;"Finlande102008";72.80543;"PF";3.73766961828337;13.6231059375085;4.28779054033319
"Finlande";15068;"11/2008";36;0;1;0;0;0;0;"11";"2008";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.275;41.82;630143.76;"Finlande112008";67.62263;"PF";3.61091791264422;13.3537032628124;4.21394269034179
"Finlande";15068;"12/2008";25;0;1;0;0;0;0;"12";"2008";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.2711;30.99;466957.32;"Finlande122008";63.0841;"PF";3.25809653802148;13.0539931406116;4.14446875681206
"Finlande";15068;"1/2009";33;0;1;0;0;0;0;"1";"2009";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3967;33.9;510805.2;"Finlande12009";62.76838;"PF";3.52636052461616;13.1437435831983;4.13945144348915
"Finlande";15068;"2/2009";28;0;1;0;0;0;0;"2";"2009";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.2768;33.82;509599.76;"Finlande22009";57.88858;"PF";3.36729582998647;13.1413809122824;4.0585201285104
"Finlande";15068;"3/2009";28;0;1;0;0;0;0;"3";"2009";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.2626;35.92;541242.56;"Finlande32009";53.16957;"PF";3.36729582998647;13.2016228122459;3.97348624021629
"Finlande";15068;"4/2009";25;0;1;0;0;0;0;"4";"2009";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.3247;38.56;581022.08;"Finlande42009";60.70057;"PF";3.25809653802148;13.2725440385543;4.10595308846617
"Finlande";15068;"5/2009";8;0;1;0;0;0;0;"5";"2009";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.3228;42.46;639787.28;"Finlande52009";68.20293;"PF";2.19722457733622;13.368891025087;4.22248752580341
"Finlande";15068;"6/2009";18;0;1;0;0;0;0;"6";"2009";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.4124;48.96;737729.28;"Finlande62009";67.57209;"PF";2.94443897916644;13.511332207016;4.21319502797222
"Finlande";15068;"7/2009";22;0;1;0;0;0;0;"7";"2009";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.4035;46.08;694333.44;"Finlande72009";65.57778;"PF";3.13549421592915;13.4507075851996;4.18323691905944
"Finlande";15068;"8/2009";7;0;1;0;0;0;0;"8";"2009";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.4268;50.82;765755.76;"Finlande82009";70.32612;"PF";2.07944154167984;13.5486185467039;4.25314328030669
"Finlande";15068;"9/2009";16;0;1;0;0;0;0;"9";"2009";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.4331;46.49;700511.32;"Finlande92009";75.47983;"PF";2.83321334405622;13.4595658045144;4.32386546824556
"Finlande";15068;"10/2009";13;0;1;0;0;0;0;"10";"2009";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4638;49.4;744359.2;"Finlande102009";73.19559;"PF";2.63905732961526;13.5202789930058;4.29313517325077
"Finlande";15068;"11/2009";15;0;1;0;0;0;0;"11";"2009";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4714;51.66;778412.88;"Finlande112009";73.07002;"PF";2.77258872223978;13.5650123564796;4.29141815951323
"Finlande";15068;"12/2009";21;0;1;0;0;0;0;"12";"2009";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.5007;51.11;770125.48;"Finlande122009";73.92563;"PF";3.09104245335832;13.5543087415921;4.30305958785306
"Finlande";15068;"1/2010";14;0;1;0;0;0;0;"1";"2010";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4326;53.52;806439.36;"Finlande12010";77.67641;"PF";2.70805020110221;13.6003839846319;4.35255160767309
"Finlande";15068;"2/2010";27;0;1;0;0;0;0;"2";"2010";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.3863;54.3;818192.4;"Finlande22010";77.80952;"PF";3.3322045101752;13.6148527957518;4.35426378873692
"Finlande";15068;"3/2010";28;0;1;0;0;0;0;"3";"2010";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.3625;58.43;880423.24;"Finlande32010";84.1415;"PF";3.36729582998647;13.6881580253783;4.43249990543394
"Finlande";15068;"4/2010";11;0;1;0;0;0;0;"4";"2010";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.3512;63.4;955311.2;"Finlande42010";85.27031;"PF";2.484906649788;13.7697924302551;4.44582632825808
"Finlande";15068;"5/2010";4;0;1;0;0;0;0;"5";"2010";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.334;60.65;913874.2;"Finlande52010";76.97559;"PF";1.6094379124341;13.725448204202;4.34348835860743
"Finlande";15068;"6/2010";9;0;1;0;0;0;0;"6";"2010";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.2305;61.31;923819.08;"Finlande62010";76.70628;"PF";2.30258509299405;13.7362715305865;4.33998358246602
"Finlande";15068;"7/2010";35;0;1;0;0;0;0;"7";"2010";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.2236;58.55;882231.4;"Finlande72010";76.01112;"PF";3.58351893845611;13.6902096588557;4.33087964537269
"Finlande";15068;"8/2010";7;0;1;0;0;0;0;"8";"2010";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.3061;59.49;896395.32;"Finlande82010";78.56359;"PF";2.07944154167984;13.7061368000117;4.36390836055812
"Finlande";15068;"9/2010";3;0;1;0;0;0;0;"9";"2010";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.2688;59.52;896847.36;"Finlande92010";81.77045;"PF";1.38629436111989;13.7066409593368;4.40391593139954
"Finlande";15068;"10/2010";40;0;1;0;0;0;0;"10";"2010";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3632;59.68;899258.24;"Finlande102010";85.75319;"PF";3.71357206670431;13.7093255247074;4.45147328652028
"Finlande";15068;"11/2010";25;0;1;0;0;0;0;"11";"2010";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3964;62.39;940092.52;"Finlande112010";85.33533;"PF";3.25809653802148;13.7537335749346;4.44658855397521
"Finlande";15068;"12/2010";29;0;1;0;0;0;0;"12";"2010";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.2987;69.45;1046472.6;"Finlande122010";88.64057;"PF";3.40119738166216;13.8609356380123;4.48458965348371
"Finlande";15068;"1/2011";32;0;1;0;0;0;0;"1";"2011";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3346;72.09;1086252.12;"Finlande12011";91.6692;"PF";3.49650756146648;13.8982439072284;4.51818644498022
"Finlande";15068;"2/2011";19;0;1;0;0;0;0;"2";"2011";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.3685;76.18;1147880.24;"Finlande22011";90.2149;"PF";2.99573227355399;13.9534275298624;4.50219460189653
"Finlande";15068;"3/2011";19;0;1;0;0;0;0;"3";"2011";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.3803;81.76;1231959.68;"Finlande32011";86.82639;"PF";2.99573227355399;14.0241166952673;4.46391060771593
"Finlande";15068;"4/2011";13;0;1;0;0;0;0;"4";"2011";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.4174;85.23;1284245.64;"Finlande42011";88.10986;"PF";2.63905732961526;14.0656820533461;4.47858444495444
"Finlande";15068;"5/2011";7;0;1;0;0;0;0;"5";"2011";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.4825;79.78;1202125.04;"Finlande52011";86.38757;"PF";2.07944154167984;13.9996014152892;4.4588437997196
"Finlande";15068;"6/2011";11;0;1;0;0;0;0;"6";"2011";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.4393;79.07;1191426.76;"Finlande62011";78.55098;"PF";2.484906649788;13.9906621048948;4.36374784075366
"Finlande";15068;"7/2011";14;0;1;0;0;0;0;"7";"2011";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.4498;81.72;1231356.96;"Finlande72011";76.05129;"PF";2.70805020110221;14.0236273387614;4.33140798108609
"Finlande";15068;"8/2011";2;0;1;0;0;0;0;"8";"2011";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.4359;76.75;1156469;"Finlande82011";64.48244;"PF";1.09861228866811;13.9608819552792;4.16639293867348
"Finlande";15068;"9/2011";20;0;1;0;0;0;0;"9";"2011";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.4377;80.65;1215234.2;"Finlande92011";63.24797;"PF";3.04452243772342;14.0104473733831;4.14706303223092
"Finlande";15068;"10/2011";10;0;1;0;0;0;0;"10";"2011";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3337;79.87;1203481.16;"Finlande102011";65.26336;"PF";2.39789527279837;14.0007288817412;4.17843077620204
"Finlande";15068;"11/2011";46;0;1;0;0;0;0;"11";"2011";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3858;81.37;1226083.16;"Finlande112011";64.43237;"PF";3.85014760171006;14.0193352235205;4.16561614658082
"Finlande";15068;"12/2011";12;0;1;0;0;0;0;"12";"2011";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.3438;81.9;1234069.2;"Finlande122011";62.35854;"PF";2.56494935746154;14.025827559671;4.13290063147163
"Finlande";15068;"1/2012";15;0;1;0;0;0;0;"1";"2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2937;86.08;1297053.44;"Finlande12012";67.08627;"PF";2.77258872223978;14.0756056652254;4.20597940306992
"Finlande";15068;"2/2012";21;0;1;0;0;0;0;"2";"2012";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.3083;90.54;1364256.72;"Finlande22012";71.74472;"PF";3.09104245335832;14.1261203108197;4.27311426308176
"Finlande";15068;"3/2012";22;0;1;0;0;0;0;"3";"2012";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.3326;94.64;1426035.52;"Finlande32012";71.78194;"PF";3.13549421592915;14.1704087884821;4.27363291238126
"Finlande";15068;"4/2012";33;0;1;0;0;0;0;"4";"2012";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.3358;91.53;1379174.04;"Finlande42012";66.95362;"PF";3.52636052461616;14.1369953562086;4.20400014087708
"Finlande";15068;"5/2012";3;0;1;0;0;0;0;"5";"2012";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1.3242;86.37;1301423.16;"Finlande52012";62.36632;"PF";1.38629436111989;14.0789689621041;4.13302538607163
"Finlande";15068;"6/2012";6;0;1;0;0;0;0;"6";"2012";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1.2361;76.32;1149989.76;"Finlande62012";58.38123;"PF";1.94591014905531;13.955263595952;4.06699443406322
"Finlande";15068;"7/2012";12;0;1;0;0;0;0;"7";"2012";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2671;84.03;1266164.04;"Finlande72012";60.32453;"PF";2.56494935746154;14.0515024467521;4.09973882034937
"Finlande";15068;"8/2012";10;0;1;0;0;0;0;"8";"2012";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1.2305;91.41;1377365.88;"Finlande82012";63.19154;"PF";2.39789527279837;14.1356834504777;4.14617043143317
"Finlande";15068;"9/2012";11;0;1;0;0;0;0;"9";"2012";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1.2567;88.1;1327490.8;"Finlande92012";65.12141;"PF";2.484906649788;14.0988011017541;4.17625337379403
"Finlande";15068;"10/2012";12;0;1;0;0;0;0;"10";"2012";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.286;86.3;1300368.4;"Finlande102012";64.84869;"PF";2.56494935746154;14.0781581669013;4.17205671009581
"Finlande";15068;"11/2012";25;0;1;0;0;0;0;"11";"2012";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.296;85.58;1289519.44;"Finlande112012";65.41721;"PF";3.25809653802148;14.0697801798006;4.1807853736924
"Finlande";15068;"12/2012";24;0;1;0;0;0;0;"12";"2012";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1.2986;83.67;1260739.56;"Finlande122012";68.60488;"PF";3.2188758248682;14.0472090591194;4.22836366922796
"Finlande";15068;"1/2013";14;0;1;0;0;0;0;"1";"2013";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3195;85.04;1281382.72;"Finlande12013";71.61808;"PF";2.70805020110221;14.0634503028456;4.27134755605679
"Finlande";15068;"2/2013";22;0;1;0;0;0;0;"2";"2013";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1.3577;87.23;1314381.64;"Finlande22013";73.24826;"PF";3.13549421592915;14.0888768772571;4.29385449334883
"Finlande";15068;"3/2013";21;0;1;0;0;0;0;"3";"2013";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1.3056;84.27;1269780.36;"Finlande32013";73.54383;"PF";3.09104245335832;14.0543544985962;4.29788155501739
"Finlande";15068;"4/2013";10;0;1;0;0;0;0;"4";"2013";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1.2814;78.98;1190070.64;"Finlande42013";71.13273;"PF";2.39789527279837;13.9895232246704;4.26454756843911
"Finlande";15068;"5/2013";5;0;1;0;0;0;0;"5";"2013";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.317;79.36;1195796.48;"Finlande52013";74.54151;"PF";1.79175946922805;13.9943230317885;4.31135615142575
"Finlande";15068;"6/2013";7;0;1;0;0;0;0;"6";"2013";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.2984;78.19;1178166.92;"Finlande62013";70.76329;"PF";2.07944154167984;13.9794703309484;4.25934036340574
"Finlande";15068;"7/2013";8;0;1;0;0;0;0;"7";"2013";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3008;82.34;1240699.12;"Finlande72013";72.26848;"PF";2.19722457733622;14.0311855851537;4.2803880728335
"Finlande";15068;"8/2013";2;0;1;0;0;0;0;"8";"2013";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.3302;83.37;1256219.16;"Finlande82013";74.72706;"PF";1.09861228866811;14.0436171012345;4.31384227553843
"Finlande";15068;"9/2013";0;0;1;0;0;0;0;"9";"2013";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.3234;83.59;1259534.12;"Finlande92013";80.48521;"PF";0;14.046252464523;4.38807344083662
"Finlande";15068;"10/2013";0;0;1;0;0;0;0;"10";"2013";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3529;80.28;1209659.04;"Finlande102013";81.88473;"PF";0;14.0058490927401;4.4053125265892
"Finlande";15068;"11/2013";0;0;1;0;0;0;0;"11";"2013";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1.3583;80.17;1208001.56;"Finlande112013";85.91564;"PF";0;14.0044779488668;4.45336588459403
"Finlande";15068;"12/2013";0;0;1;0;0;0;0;"12";"2013";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1.3589;80.79;1217343.72;"Finlande122013";84.2645;"PF";0;14.0121817643035;4.43396066124872
"Finlande";15068;"1/2014";0;0;1;0;0;0;0;"1";"2014";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.3742;78.91;1189015.88;"Finlande12014";86.38815;"PF";0;13.9886365313449;4.45885051362593
"Finlande";15068;"2/2014";0;0;1;0;0;0;0;"2";"2014";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.3493;79.68;1200618.24;"Finlande22014";86.98919;"PF";0;13.9983471820883;4.46578385806099
"Finlande";15068;"3/2014";0;0;1;0;0;0;0;"3";"2014";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.3786;77.7;1170783.6;"Finlande32014";86.20708;"PF";0;13.9731838261855;4.45675230886755
"Finlande";15068;"4/2014";0;0;1;0;0;0;0;"4";"2014";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.3768;78.04;1175906.72;"Finlande42014";86.38132;"PF";0;13.9775500845668;4.45877144873092
"Finlande";15068;"5/2014";0;0;1;0;0;0;0;"5";"2014";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.3866;79.85;1203179.8;"Finlande52014";88.30718;"PF";0;14.000478443473;4.48082141800742
"Finlande";15068;"6/2014";1;0;1;0;0;0;0;"6";"2014";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.3634;82.3;1240096.4;"Finlande62014";90.81901;"PF";0.693147180559945;14.030699676495;4.50886862492772
"Finlande";15068;"7/2014";0;0;1;0;0;0;0;"7";"2014";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.3692;79;1190372;"Finlande72014";89.92593;"PF";0;13.989776421279;4.49898633147984
"Finlande";15068;"8/2014";0;0;1;0;0;0;0;"8";"2014";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.3391;76.54;1153304.72;"Finlande82014";88.3966;"PF";0;13.9581420488095;4.48183350736547
"Finlande";15068;"9/2014";9;0;1;0;0;0;0;"9";"2014";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.3138;75.52;1137935.36;"Finlande92014";90.47043;"PF";2.30258509299405;13.9447260906492;4.50502305698314
"Finlande";15068;"10/2014";32;0;1;0;0;0;0;"10";"2014";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2631;68.87;1037733.16;"Finlande102014";86.86573;"PF";3.49650756146648;13.8525492383685;4.4643635931556
"Finlande";15068;"11/2014";10;0;1;0;0;0;0;"11";"2014";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2517;62.9;947777.2;"Finlande112014";90.65337;"PF";2.39789527279837;13.7618747325183;4.50704311246131
"Finlande";15068;"12/2014";21;0;1;0;0;0;0;"12";"2014";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.2456;50.55;761687.4;"Finlande122014";91.78559;"PF";3.09104245335832;13.5432915142784;4.51945531362754
"Finlande";15068;"1/2015";32;0;1;0;0;0;0;"1";"2015";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.2101;41.46;624719.28;"Finlande12015";94.60889;"PF";3.49650756146648;13.3450576758196;4.54975144627251
"Finlande";15068;"2/2015";0;0;1;0;0;0;0;"2";"2015";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.1284;51.06;769372.08;"Finlande22015";102.379;"PF";0;13.5533299806253;4.62868161344901
"Finlande";15068;"3/2015";0;0;1;0;0;0;0;"3";"2015";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.1187;51.5;776002;"Finlande32015";106.8111;"PF";0;13.5619103764816;4.67106185370975
"Finlande";15068;"4/2015";1;0;1;0;0;0;0;"4";"2015";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.0736;55.11;830397.48;"Finlande42015";106.9481;"PF";0.693147180559945;13.6296597567071;4.67234367005972
"Finlande";15068;"5/2015";0;0;1;0;0;0;0;"5";"2015";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.1222;57.87;871985.16;"Finlande52015";101.4953;"PF";0;13.6785276843977;4.62001249199099
"Finlande";15068;"6/2015";0;0;1;0;0;0;0;"6";"2015";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.0989;55.6;837780.8;"Finlande62015";99.7269;"PF";0;13.6385117700685;4.60243545000406
"Finlande";15068;"7/2015";1;0;1;0;0;0;0;"7";"2015";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.1139;50.83;765906.44;"Finlande72015";99.7765;"PF";0.693147180559945;13.5488153002707;4.6029326846479
"Finlande";15068;"8/2015";0;0;1;0;0;0;0;"8";"2015";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.0972;42.2;635869.6;"Finlande82015";98.19085;"PF";0;13.3627487898539;4.58691303382975
"Finlande";15068;"9/2015";1;0;1;0;0;0;0;"9";"2015";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.121;42.09;634212.12;"Finlande92015";92.4149;"PF";0.693147180559945;13.3601387515944;4.52628822105864
"Finlande";15068;"10/2015";2;0;1;0;0;0;0;"10";"2015";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1176;42.86;645814.48;"Finlande102015";95.40254;"PF";1.09861228866811;13.3782675588574;4.55810520283775
"Finlande";15068;"11/2015";1;0;1;0;0;0;0;"11";"2015";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1015;41.32;622609.76;"Finlande112015";101.614;"PF";0.693147180559945;13.3416752130634;4.62118132092708
"Finlande";15068;"12/2015";0;0;1;0;0;0;0;"12";"2015";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.0567;34.68;522558.24;"Finlande122015";100.632;"PF";0;13.1664917207243;4.61147029853657
"Finlande";15068;"1/2016";30;0;1;0;0;0;0;"1";"2016";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0862;28.37;427479.16;"Finlande12016";96.93082;"PF";3.43398720448515;12.9656608176327;4.57399752818193
"Finlande";15068;"2/2016";5;0;1;0;0;0;0;"2";"2016";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.0833;29.94;451135.92;"Finlande22016";91.33841;"PF";1.79175946922805;13.0195239478034;4.51457140011684
"Finlande";15068;"3/2016";3;0;1;0;0;0;0;"3";"2016";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1.0872;35.21;530544.28;"Finlande32016";94.62444;"PF";1.38629436111989;13.1816587019789;4.54991579364235
"Finlande";15068;"4/2016";9;0;1;0;0;0;0;"4";"2016";0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1.138;37.26;561433.68;"Finlande42016";93.35616;"PF";2.30258509299405;13.2382489339854;4.53642185602699
"Finlande";15068;"5/2016";12;0;1;0;0;0;0;"5";"2016";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.1447;41.64;627431.52;"Finlande52016";91.42617;"PF";2.56494935746154;13.3493898125587;4.51553176132846
"Finlande";15068;"6/2016";8;0;1;0;0;0;0;"6";"2016";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.1132;43.18;650636.24;"Finlande62016";92.89436;"PF";2.19722457733622;13.3857059938986;4.5314629335355
"Finlande";15068;"7/2016";12;0;1;0;0;0;0;"7";"2016";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.1106;40.73;613719.64;"Finlande72016";96.26451;"PF";2.56494935746154;13.3272934904723;4.56709971505252
"Finlande";15068;"8/2016";5;0;1;0;0;0;0;"8";"2016";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.1175;41.16;620198.88;"Finlande82016";99.00288;"PF";1.79175946922805;13.3377954797778;4.59514894062055
"Finlande";15068;"9/2016";4;0;1;0;0;0;0;"9";"2016";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1.1158;41.19;620650.92;"Finlande92016";100.0374;"PF";1.6094379124341;13.3385240772599;4.60554411606752
"Finlande";15068;"10/2016";29;0;1;0;0;0;0;"10";"2016";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.1235;45.13;680018.84;"Finlande102016";100.9118;"PF";3.40119738166216;13.4298757826508;4.61424686799449
"Finlande";15068;"11/2016";19;0;1;0;0;0;0;"11";"2016";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0982;42.93;646869.24;"Finlande112016";98.10674;"PF";2.99573227355399;13.3798994510484;4.58605606961386
"Finlande";15068;"12/2016";13;0;1;0;0;0;0;"12";"2016";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.0591;51.29;772837.72;"Finlande122016";103.0804;"PF";2.63905732961526;13.5578243702131;4.63550926625781
"Finlande";15068;"1/2017";19;0;1;0;0;0;0;"1";"2017";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.0532;51.68;778714.24;"Finlande12017";105.0866;"PF";2.99573227355399;13.5653994282863;4.65478477213308
"Finlande";15068;"2/2017";17;0;1;0;0;0;0;"2";"2017";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.0798;52.14;785645.52;"Finlande22017";105.5316;"PF";2.89037175789616;13.5742609773173;4.65901043413349
