Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","1.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.83","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.83","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","4.72","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.61","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.59","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","0.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","0.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","0.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","67.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","76.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","8.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","8.48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","59.54","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","67.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","29.05","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","36.38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","30.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","31.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","2.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","2.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","552.17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","564.39","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1422.95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1436.61","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","1289.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1091.6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","685.97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","909.4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","150","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","685.97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","759.4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","9.95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","10.97","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","4.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","5.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","1.34","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","3.35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","3.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.07","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.06","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","3.29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","5.27","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","2.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","4.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","20.26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","17.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","8.82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","10.56","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","29.08","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","27.47","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","3.22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","3.31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","25.86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","24.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","3.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","3.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","1.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","3.13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","2.96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","8.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","9.69","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
