Year;Site;Habitat;siteID;Taxonomy;Family;value
2009;4;Récif intérieur;4_BA;Chrysiptera brownriggii;Pomacentridae;11,59
2009;4;Récif intérieur;4_BA;Coris aygula;Labridae;186,5
2009;4;Récif intérieur;4_BA;Coris gaimard;Labridae;186,26
2009;4;Récif intérieur;4_BA;Ctenochaetus striatus;Acanthuridae;6296,23
2009;4;Récif intérieur;4_BA;Ctenogobiops feroculus;Gobiidae;1
2009;4;Récif intérieur;4_BA;Dascyllus trimaculatus;Pomacentridae;41,29
2009;4;Récif intérieur;4_BA;Gnathodentex aureolineatus;Lethrinidae;1137,5
2009;4;Récif intérieur;4_BA;Gnatholepis anjerensis;Gobiidae;0,12
2009;4;Récif intérieur;4_BA;Gomphosus varius;Labridae;62,46
2009;4;Récif intérieur;4_BA;Halichoeres hortulanus;Labridae;290,6
2009;4;Récif intérieur;4_BA;Halichoeres trimaculatus;Labridae;54,64
2009;4;Récif intérieur;4_BA;Heniochus chrysostomus;Chaetodontidae;82,7
2009;4;Récif intérieur;4_BA;Melichthys vidua;Balistidae;85,3
2009;4;Récif intérieur;4_BA;Monotaxis grandoculis;Lethrinidae;37
2009;4;Récif intérieur;4_BA;Mulloidichthys flavolineatus;Mullidae;71,1
2009;4;Récif intérieur;4_BA;Naso annulatus;Acanthuridae;159,1
2009;4;Récif intérieur;4_BA;Naso lituratus;Acanthuridae;60,8
2009;4;Récif intérieur;4_BA;Novaculichthys taeniourus;Labridae;495,2
2009;4;Récif intérieur;4_BA;Ostracion meleagris;Ostraciidae;28,26
2009;4;Récif intérieur;4_BA;Parapercis millepunctata;Pinguipedidae;122,25
2009;4;Récif intérieur;4_BA;Parupeneus cyclostomus;Mullidae;87,7
2009;4;Récif intérieur;4_BA;Parupeneus insularis;Mullidae;13,9
2009;4;Récif intérieur;4_BA;Parupeneus multifasciatus;Mullidae;180,89
2009;4;Récif intérieur;4_BA;Parupeneus pleurostigma;Mullidae;136,8
2009;4;Récif intérieur;4_BA;Rhinecanthus aculeatus;Balistidae;101,2
2009;4;Récif intérieur;4_BA;Saurida gracilis;Synodontidae;2,48
2009;4;Récif intérieur;4_BA;Scarus psittacus;Scaridae;548,08
2009;4;Récif intérieur;4_BA;Siganus spinus;Siganidae;73,81
2009;4;Récif intérieur;4_BA;Stegastes nigricans;Pomacentridae;3,32
2009;4;Récif intérieur;4_BA;Stegastes punctatus;Pomacentridae;1,86
2009;4;Récif intérieur;4_BA;Thalassoma hardwicke;Labridae;911,15
2009;4;Récif intérieur;4_BA;Thalassoma trilobatum;Labridae;20,7
2009;4;Récif intérieur;4_BA;Zanclus cornutus;Zanclidae;63,7
2009;4;Récif intérieur;4_BA;Zebrasoma scopas;Acanthuridae;267,88
2009;4;Pente externe;4_FO;Acanthurus blochii;Acanthuridae;2071,5
2009;4;Pente externe;4_FO;Acanthurus nigricans;Acanthuridae;1332,76
2009;4;Pente externe;4_FO;Acanthurus nigricauda;Acanthuridae;899,8
2009;4;Pente externe;4_FO;Acanthurus nigrofuscus;Acanthuridae;720,85
2009;4;Pente externe;4_FO;Acanthurus nigros;Acanthuridae;83
2009;4;Pente externe;4_FO;Acanthurus olivaceus;Acanthuridae;296,3
2009;4;Pente externe;4_FO;Acanthurus pyroferus;Acanthuridae;477,03
2009;4;Pente externe;4_FO;Amanses scopas;Monacanthidae;85,8
2009;4;Pente externe;4_FO;Anampses caeruleopunctatus;Labridae;10,36
2009;4;Pente externe;4_FO;Anampses twistii;Labridae;7,52
2009;4;Pente externe;4_FO;Aphareus furca;Lutjanidae;694,6
2009;4;Pente externe;4_FO;Aprion virescens;Lutjanidae;8535,3
2009;4;Pente externe;4_FO;Balistapus undulatus;Balistidae;320,12
2009;4;Pente externe;4_FO;Cantherhines dumerilii;Monacanthidae;18,74
2009;4;Pente externe;4_FO;Cantherhines sandwichiensis;Monacanthidae;124,25
2009;4;Pente externe;4_FO;Caracanthus maculatus;Caracanthidae;59,87
2009;4;Pente externe;4_FO;Centropyge bispinosa;Pomacanthidae;53,89
2009;4;Pente externe;4_FO;Centropyge flavissima;Pomacanthidae;507,73
2009;4;Pente externe;4_FO;Centropyge heraldi;Pomacanthidae;40,71
2009;4;Pente externe;4_FO;Centropyge loricula;Pomacanthidae;176,78
2009;4;Pente externe;4_FO;Cephalopholis argus;Serranidae;5131,39
2009;4;Pente externe;4_FO;Cephalopholis urodeta;Serranidae;578,48
2009;4;Pente externe;4_FO;Chaetodon ephippium;Chaetodontidae;218,3
2009;4;Pente externe;4_FO;Chaetodon ornatissimus;Chaetodontidae;77,05
2009;4;Pente externe;4_FO;Chaetodon pelewensis;Chaetodontidae;136,04
2009;4;Pente externe;4_FO;Chaetodon quadrimaculatus;Chaetodontidae;600
2009;4;Pente externe;4_FO;Chaetodon reticulatus;Chaetodontidae;208,55
2009;4;Pente externe;4_FO;Chaetodon unimaculatus;Chaetodontidae;95,58
2009;4;Pente externe;4_FO;Cheilinus chlorourus;Labridae;19,4
2009;4;Pente externe;4_FO;Cheilinus oxycephalus;Labridae;74,08
2009;4;Pente externe;4_FO;Cheilopogon simus;Exocoetidae;1315,4
2009;4;Pente externe;4_FO;Chlorurus frontalis;Scaridae;294,2
2009;4;Pente externe;4_FO;Chlorurus spilurus;Scaridae;4481,5
2009;4;Pente externe;4_FO;Chromis acares;Pomacentridae;202,43
2009;4;Pente externe;4_FO;Chromis agilis;Pomacentridae;8,42
2009;4;Pente externe;4_FO;Chromis iomelas;Pomacentridae;94,34
2009;4;Pente externe;4_FO;Chromis margaritifer;Pomacentridae;30,66
2009;4;Pente externe;4_FO;Chromis vanderbilti;Pomacentridae;27,83
2009;4;Pente externe;4_FO;Chromis xanthura;Pomacentridae;36,5
2009;4;Pente externe;4_FO;Cirrhilabrus exquisitus;Labridae;24,57
2009;4;Pente externe;4_FO;Cirrhilabrus scottorum;Labridae;861,94
2009;4;Pente externe;4_FO;Cirripectes variolosus (cf);Blenniidae;1,02
2009;4;Pente externe;4_FO;Coris aygula;Labridae;26,9
2009;4;Pente externe;4_FO;Ctenochaetus binotatus;Acanthuridae;9,09
2009;4;Pente externe;4_FO;Ctenochaetus flavicauda;Acanthuridae;644,43
2009;4;Pente externe;4_FO;Ctenochaetus striatus;Acanthuridae;6918,25
2009;4;Pente externe;4_FO;Dascyllus flavicaudus;Pomacentridae;458,44
2009;4;Pente externe;4_FO;Echidna nebulosa;Muraenidae;1775,1
2009;4;Pente externe;4_FO;Epibulus insidiator;Labridae;246,21
2009;4;Pente externe;4_FO;Fistularia commersonii;Fistulariidae;2146,3
2009;4;Pente externe;4_FO;Forcipiger flavissimus;Chaetodontidae;375,6
2009;4;Pente externe;4_FO;Forcipiger longirostris;Chaetodontidae;484,6
2009;4;Pente externe;4_FO;Gnathodentex aureolineatus;Lethrinidae;246,8
2009;4;Pente externe;4_FO;Gomphosus varius;Labridae;473,93
2009;4;Pente externe;4_FO;Gymnothorax meleagris;Muraenidae;373,4
2009;4;Pente externe;4_FO;Halichoeres claudia;Labridae;169,6
2009;4;Pente externe;4_FO;Halichoeres hortulanus;Labridae;531,54
2009;4;Pente externe;4_FO;Halichoeres trimaculatus;Labridae;19,4
2009;4;Pente externe;4_FO;Hemigymnus fasciatus;Labridae;210,72
2009;4;Pente externe;4_FO;Hipposcarus longiceps;Scaridae;81
2009;4;Pente externe;4_FO;Labridae unidentified;Labridae;47
2009;4;Pente externe;4_FO;Labroides bicolor;Labridae;9,98
2009;4;Pente externe;4_FO;Labroides dimidiatus;Labridae;1,59
2009;4;Pente externe;4_FO;Labroides rubrolabiatus;Labridae;27,61
2009;4;Pente externe;4_FO;Lutjanus bohar;Lutjanidae;184,79
2009;4;Pente externe;4_FO;Macropharyngodon meleagris;Labridae;8,52
2009;4;Pente externe;4_FO;Melichthys niger;Balistidae;1427,6
2009;4;Pente externe;4_FO;Melichthys vidua;Balistidae;1465,6
2009;4;Pente externe;4_FO;Monotaxis grandoculis;Lethrinidae;207,6
2009;4;Pente externe;4_FO;Naso brevirostris;Acanthuridae;25,5
2009;4;Pente externe;4_FO;Naso hexacanthus;Acanthuridae;186,5
2009;4;Pente externe;4_FO;Naso lituratus;Acanthuridae;3313,8
2009;4;Pente externe;4_FO;Naso unicornis;Acanthuridae;406,9
2009;4;Pente externe;4_FO;Naso vlamingii;Acanthuridae;329
2009;4;Pente externe;4_FO;Nemateleotris magnifica;Microdesmidae;12,7
2009;4;Pente externe;4_FO;Neocirrhites armatus;Cirrhitidae;215,63
2009;4;Pente externe;4_FO;Novaculichthys taeniourus;Labridae;1,78
2009;4;Pente externe;4_FO;Odonus niger;Balistidae;807,5
2009;4;Pente externe;4_FO;Ostorhinchus nigrofasciatus;Apogonidae;3,61
2009;4;Pente externe;4_FO;Ostracion meleagris;Ostraciidae;29,08
2009;4;Pente externe;4_FO;Oxycheilinus unifasciatus;Labridae;124
2009;4;Pente externe;4_FO;Paracirrhites arcatus;Cirrhitidae;266,84
2009;4;Pente externe;4_FO;Paracirrhites forsteri;Cirrhitidae;11,56
2009;4;Pente externe;4_FO;Paracirrhites hemistictus;Cirrhitidae;1,79
2009;4;Pente externe;4_FO;Parupeneus cyclostomus;Mullidae;10,02
2009;4;Pente externe;4_FO;Parupeneus insularis;Mullidae;235,37
2009;4;Pente externe;4_FO;Parupeneus multifasciatus;Mullidae;416,75
2009;4;Pente externe;4_FO;Plectroglyphidodon johnstonianus;Pomacentridae;266,77
2009;4;Pente externe;4_FO;Plectroglyphidodon lacrymatus;Pomacentridae;64,41
2009;4;Pente externe;4_FO;Pomachromis fuscidorsalis;Pomacentridae;64,35
2009;4;Pente externe;4_FO;Pseudanthias olivaceus;Serranidae;2,48
2009;4;Pente externe;4_FO;Pseudocheilinus hexataenia;Labridae;5,78
2009;4;Pente externe;4_FO;Pseudocheilinus octotaenia (cf);Labridae;1,27
2009;4;Pente externe;4_FO;Pseudocheilinus tetrataenia;Labridae;12,58
2009;4;Pente externe;4_FO;Pseudojuloides atavai;Labridae;29,65
2009;4;Pente externe;4_FO;Pygoplites diacanthus;Pomacanthidae;91,8
2009;4;Pente externe;4_FO;Scarus forsteni;Scaridae;356,6
2009;4;Pente externe;4_FO;Scarus globiceps;Scaridae;221,7
2009;4;Pente externe;4_FO;Scarus oviceps;Scaridae;531
2009;4;Pente externe;4_FO;Scarus psittacus;Scaridae;133,7
2009;4;Pente externe;4_FO;Scarus rubroviolaceus;Scaridae;336,9
2009;4;Pente externe;4_FO;Stegastes fasciolatus;Pomacentridae;23,19
2009;4;Pente externe;4_FO;Stethojulis bandanensis;Labridae;11,55
2009;4;Pente externe;4_FO;Sufflamen bursa;Balistidae;1002,7
2009;4;Pente externe;4_FO;Thalassoma lutescens;Labridae;265,24
2009;4;Pente externe;4_FO;Thalassoma purpureum;Labridae;5,1
2009;4;Pente externe;4_FO;Thalassoma quinquevittatum;Labridae;12,2
2009;4;Pente externe;4_FO;Zanclus cornutus;Zanclidae;34,5
2009;4;Pente externe;4_FO;Zebrasoma scopas;Acanthuridae;1718,02
2009;4;Pente externe;4_FO;Zebrasoma velifer;Acanthuridae;37,25
2009;4;Frangeant;4_FR;Acanthurus nigricauda;Acanthuridae;21,93
2009;4;Frangeant;4_FR;Acanthurus nigrofuscus;Acanthuridae;263,78
2009;4;Frangeant;4_FR;Acanthurus pyroferus;Acanthuridae;502,56
2009;4;Frangeant;4_FR;Acanthurus triostegus;Acanthuridae;292,06
2009;4;Frangeant;4_FR;Anampses twistii;Labridae;6,74
2009;4;Frangeant;4_FR;Arothron meleagris;Tetraodontidae;217,4
2009;4;Frangeant;4_FR;Asterropteryx ensifera;Gobiidae;1,47
2009;4;Frangeant;4_FR;Balistapus undulatus;Balistidae;371,4
2009;4;Frangeant;4_FR;Canthigaster bennetti;Tetraodontidae;10,42
2009;4;Frangeant;4_FR;Canthigaster solandri;Tetraodontidae;41,8
2009;4;Frangeant;4_FR;Canthigaster valentini;Tetraodontidae;53,92
2009;4;Frangeant;4_FR;Centropyge bispinosa;Pomacanthidae;56,55
2009;4;Frangeant;4_FR;Centropyge flavissima;Pomacanthidae;218,92
2009;4;Frangeant;4_FR;Cephalopholis argus;Serranidae;61,29
2009;4;Frangeant;4_FR;Chaetodon auriga;Chaetodontidae;435,83
2009;4;Frangeant;4_FR;Chaetodon citrinellus;Chaetodontidae;92,14
2009;4;Frangeant;4_FR;Chaetodon ephippium;Chaetodontidae;45,2
2009;4;Frangeant;4_FR;Chaetodon lunula;Chaetodontidae;166,1
2009;4;Frangeant;4_FR;Chaetodon lunulatus;Chaetodontidae;362,22
2009;4;Frangeant;4_FR;Chaetodon mertensii;Chaetodontidae;1,93
2009;4;Frangeant;4_FR;Chaetodon ornatissimus;Chaetodontidae;289,01
2009;4;Frangeant;4_FR;Chaetodon pelewensis;Chaetodontidae;29,54
2009;4;Frangeant;4_FR;Chaetodon reticulatus;Chaetodontidae;76,25
2009;4;Frangeant;4_FR;Chaetodon trichrous;Chaetodontidae;66,12
2009;4;Frangeant;4_FR;Chaetodon ulietensis;Chaetodontidae;71,14
2009;4;Frangeant;4_FR;Chaetodon unimaculatus;Chaetodontidae;1001,34
2009;4;Frangeant;4_FR;Chaetodon vagabundus;Chaetodontidae;278,22
2009;4;Frangeant;4_FR;Cheilinus chlorourus;Labridae;33,5
2009;4;Frangeant;4_FR;Cheilinus trilobatus;Labridae;61,07
2009;4;Frangeant;4_FR;Chlorurus spilurus;Scaridae;289,05
2009;4;Frangeant;4_FR;Chromis iomelas;Pomacentridae;16,32
2009;4;Frangeant;4_FR;Chromis margaritifer;Pomacentridae;27,19
2009;4;Frangeant;4_FR;Coris aygula;Labridae;93,5
2009;4;Frangeant;4_FR;Ctenochaetus binotatus;Acanthuridae;4,69
2009;4;Frangeant;4_FR;Ctenochaetus striatus;Acanthuridae;516,95
2009;4;Frangeant;4_FR;Ctenogobiops feroculus;Gobiidae;0,47
2009;4;Frangeant;4_FR;Dascyllus aruanus;Pomacentridae;0,34
2009;4;Frangeant;4_FR;Dascyllus flavicaudus;Pomacentridae;103,06
2009;4;Frangeant;4_FR;Dascyllus trimaculatus;Pomacentridae;96,35
2009;4;Frangeant;4_FR;Diodon hystrix;Diodontidae;1815,9
2009;4;Frangeant;4_FR;Epinephelus merra;Serranidae;188
2009;4;Frangeant;4_FR;Fistularia commersonii;Fistulariidae;10602,8
2009;4;Frangeant;4_FR;Forcipiger flavissimus;Chaetodontidae;154,3
2009;4;Frangeant;4_FR;Forcipiger longirostris;Chaetodontidae;293,1
2009;4;Frangeant;4_FR;Fusigobius neophytus;Gobiidae;3,7
2009;4;Frangeant;4_FR;Gnathodentex aureolineatus;Lethrinidae;2395,8
2009;4;Frangeant;4_FR;Gnatholepis anjerensis;Gobiidae;1,29
2009;4;Frangeant;4_FR;Gomphosus varius;Labridae;94,12
2009;4;Frangeant;4_FR;Halichoeres hortulanus;Labridae;3,38
2009;4;Frangeant;4_FR;Halichoeres trimaculatus;Labridae;32,54
2009;4;Frangeant;4_FR;Labroides dimidiatus;Labridae;4,6
2009;4;Frangeant;4_FR;Labroides rubrolabiatus;Labridae;3,17
2009;4;Frangeant;4_FR;Melichthys vidua;Balistidae;125,2
2009;4;Frangeant;4_FR;Mulloidichthys vanicolensis;Mullidae;1093,7
2009;4;Frangeant;4_FR;Naso lituratus;Acanthuridae;43,05
2009;4;Frangeant;4_FR;Nemateleotris magnifica;Microdesmidae;9,21
2009;4;Frangeant;4_FR;Ostracion meleagris;Ostraciidae;7,42
2009;4;Frangeant;4_FR;Oxycheilinus unifasciatus;Labridae;37,1
2009;4;Frangeant;4_FR;Parapercis millepunctata;Pinguipedidae;8,55
2009;4;Frangeant;4_FR;Parupeneus cyclostomus;Mullidae;68,4
2009;4;Frangeant;4_FR;Parupeneus insularis;Mullidae;27,9
2009;4;Frangeant;4_FR;Parupeneus multifasciatus;Mullidae;400,47
2009;4;Frangeant;4_FR;Plectroglyphidodon johnstonianus;Pomacentridae;11,12
2009;4;Frangeant;4_FR;Pomacanthus imperator;Pomacanthidae;221,6
2009;4;Frangeant;4_FR;Pomacentrus pavo;Pomacentridae;33,06
2009;4;Frangeant;4_FR;Pseudocheilinus evanidus;Labridae;7,93
2009;4;Frangeant;4_FR;Pseudocheilinus hexataenia;Labridae;0,77
2009;4;Frangeant;4_FR;Ptereleotris evides;Microdesmidae;19,64
2009;4;Frangeant;4_FR;Pterois radiata;Scorpaenidae;13,41
2009;4;Frangeant;4_FR;Scarus oviceps;Scaridae;499,9
2009;4;Frangeant;4_FR;Scarus psittacus;Scaridae;2979,1
2009;4;Frangeant;4_FR;Stegastes fasciolatus;Pomacentridae;3,44
2009;4;Frangeant;4_FR;Stegastes nigricans;Pomacentridae;83,26
2009;4;Frangeant;4_FR;Stethojulis bandanensis;Labridae;3,1
2009;4;Frangeant;4_FR;Sufflamen bursa;Balistidae;686,43
2009;4;Frangeant;4_FR;Thalassoma hardwicke;Labridae;206,74
2009;4;Frangeant;4_FR;Thalassoma lutescens;Labridae;38,5
2009;4;Frangeant;4_FR;Zanclus cornutus;Zanclidae;254,2
2009;4;Frangeant;4_FR;Zebrasoma scopas;Acanthuridae;819,71
2009;4;Frangeant;4_FR;Zebrasoma velifer;Acanthuridae;80,5
2009;5;Récif intérieur;5_BA;Abudefduf septemfasciatus;Pomacentridae;97,4
2009;5;Récif intérieur;5_BA;Abudefduf sexfasciatus;Pomacentridae;120,06
2009;5;Récif intérieur;5_BA;Acanthurus nigrofuscus;Acanthuridae;645,28
2009;5;Récif intérieur;5_BA;Acanthurus triostegus;Acanthuridae;4225,6
2009;5;Récif intérieur;5_BA;Cantherhines dumerilii;Monacanthidae;93,4
2009;5;Récif intérieur;5_BA;Canthigaster bennetti;Tetraodontidae;10,29
2009;5;Récif intérieur;5_BA;Carcharhinus melanopterus;Carcharhinidae;13707,7
2009;5;Récif intérieur;5_BA;Centropyge flavissima;Pomacanthidae;252,38
2009;5;Récif intérieur;5_BA;Cephalopholis urodeta;Serranidae;18,5
2009;5;Récif intérieur;5_BA;Chaetodon citrinellus;Chaetodontidae;66,66
2009;5;Récif intérieur;5_BA;Chaetodon ephippium;Chaetodontidae;145
2009;5;Récif intérieur;5_BA;Chaetodon lunulatus;Chaetodontidae;473,5
2009;5;Récif intérieur;5_BA;Chaetodon ornatissimus;Chaetodontidae;181,3
2009;5;Récif intérieur;5_BA;Chaetodon ulietensis;Chaetodontidae;17,19
2009;5;Récif intérieur;5_BA;Chaetodon unimaculatus;Chaetodontidae;451
2009;5;Récif intérieur;5_BA;Chaetodon vagabundus;Chaetodontidae;348,2
2009;5;Récif intérieur;5_BA;Cheilinus trilobatus;Labridae;13,44
2009;5;Récif intérieur;5_BA;Chlorurus spilurus;Scaridae;3229,36
2009;5;Récif intérieur;5_BA;Chromis viridis;Pomacentridae;75,65
2009;5;Récif intérieur;5_BA;Chrysiptera brownriggii;Pomacentridae;9,35
2009;5;Récif intérieur;5_BA;Coris aygula;Labridae;38,5
2009;5;Récif intérieur;5_BA;Corythoichthys flavofasciatus;Syngnathidae;1,81
2009;5;Récif intérieur;5_BA;Ctenochaetus striatus;Acanthuridae;5404,5
2009;5;Récif intérieur;5_BA;Dascyllus aruanus;Pomacentridae;19,2
2009;5;Récif intérieur;5_BA;Dascyllus flavicaudus;Pomacentridae;4,16
2009;5;Récif intérieur;5_BA;Dascyllus trimaculatus;Pomacentridae;43,28
2009;5;Récif intérieur;5_BA;Epibulus insidiator;Labridae;29,6
2009;5;Récif intérieur;5_BA;Forcipiger flavissimus;Chaetodontidae;62,5
2009;5;Récif intérieur;5_BA;Forcipiger longirostris;Chaetodontidae;124,9
2009;5;Récif intérieur;5_BA;Fusigobius neophytus;Gobiidae;0,63
2009;5;Récif intérieur;5_BA;Gomphosus varius;Labridae;131,58
2009;5;Récif intérieur;5_BA;Halichoeres hortulanus;Labridae;911,6
2009;5;Récif intérieur;5_BA;Halichoeres marginatus;Labridae;15,5
2009;5;Récif intérieur;5_BA;Halichoeres trimaculatus;Labridae;40,03
2009;5;Récif intérieur;5_BA;Heniochus chrysostomus;Chaetodontidae;80,3
2009;5;Récif intérieur;5_BA;Labroides dimidiatus;Labridae;4,34
2009;5;Récif intérieur;5_BA;Melichthys vidua;Balistidae;68,6
2009;5;Récif intérieur;5_BA;Mulloidichthys flavolineatus;Mullidae;187,6
2009;5;Récif intérieur;5_BA;Myripristis berndti;Holocentridae;33,6
2009;5;Récif intérieur;5_BA;Parapercis millepunctata;Pinguipedidae;11,7
2009;5;Récif intérieur;5_BA;Parupeneus multifasciatus;Mullidae;123,6
2009;5;Récif intérieur;5_BA;Pseudocheilinus hexataenia;Labridae;0,57
2009;5;Récif intérieur;5_BA;Pseudojuloides atavai;Labridae;3,56
2009;5;Récif intérieur;5_BA;Rhinecanthus aculeatus;Balistidae;124,99
2009;5;Récif intérieur;5_BA;Sargocentron tiere;Holocentridae;17,7
2009;5;Récif intérieur;5_BA;Scarus altipinnis;Scaridae;2,22
2009;5;Récif intérieur;5_BA;Scarus oviceps;Scaridae;154,9
2009;5;Récif intérieur;5_BA;Scarus psittacus;Scaridae;1753,03
2009;5;Récif intérieur;5_BA;Stegastes nigricans;Pomacentridae;43,09
2009;5;Récif intérieur;5_BA;Stegastes punctatus;Pomacentridae;807,7
2009;5;Récif intérieur;5_BA;Stethojulis bandanensis;Labridae;13,84
2009;5;Récif intérieur;5_BA;Thalassoma hardwicke;Labridae;562,95
2009;5;Récif intérieur;5_BA;Zanclus cornutus;Zanclidae;24,16
2009;5;Récif intérieur;5_BA;Zebrasoma scopas;Acanthuridae;28,6
2009;5;Pente externe;5_FO;Acanthurus nigrofuscus;Acanthuridae;631,79
2009;5;Pente externe;5_FO;Acanthurus nigros;Acanthuridae;587,62
2009;5;Pente externe;5_FO;Acanthurus olivaceus;Acanthuridae;5478,4
2009;5;Pente externe;5_FO;Acanthurus pyroferus;Acanthuridae;110,34
2009;5;Pente externe;5_FO;Acanthurus triostegus;Acanthuridae;3689,9
2009;5;Pente externe;5_FO;Amanses scopas;Monacanthidae;170,52
2009;5;Pente externe;5_FO;Anampses caeruleopunctatus;Labridae;17,07
2009;5;Pente externe;5_FO;Aspidontus dussumieri;Blenniidae;-1
2009;5;Pente externe;5_FO;Balistapus undulatus;Balistidae;247,38
2009;5;Pente externe;5_FO;Cantherhines dumerilii;Monacanthidae;199,6
2009;5;Pente externe;5_FO;Cantherhines sandwichiensis;Monacanthidae;182,6
2009;5;Pente externe;5_FO;Caracanthus maculatus;Caracanthidae;45,77
2009;5;Pente externe;5_FO;Caranx melampygus;Carangidae;619
2009;5;Pente externe;5_FO;Centropyge flavissima;Pomacanthidae;553,7
2009;5;Pente externe;5_FO;Centropyge heraldi;Pomacanthidae;77,74
2009;5;Pente externe;5_FO;Centropyge loricula;Pomacanthidae;193,14
2009;5;Pente externe;5_FO;Cephalopholis argus;Serranidae;1873,5
2009;5;Pente externe;5_FO;Cephalopholis urodeta;Serranidae;622,4
2009;5;Pente externe;5_FO;Chaetodon ornatissimus;Chaetodontidae;91,8
2009;5;Pente externe;5_FO;Chaetodon pelewensis;Chaetodontidae;270,34
2009;5;Pente externe;5_FO;Chaetodon quadrimaculatus;Chaetodontidae;295,05
2009;5;Pente externe;5_FO;Chaetodon reticulatus;Chaetodontidae;43,6
2009;5;Pente externe;5_FO;Chaetodon unimaculatus;Chaetodontidae;36,3
2009;5;Pente externe;5_FO;Chanos chanos;Chanidae;122550,6
2009;5;Pente externe;5_FO;Cheilinus chlorourus;Labridae;42,5
2009;5;Pente externe;5_FO;Chlorurus frontalis;Scaridae;942,9
2009;5;Pente externe;5_FO;Chlorurus spilurus;Scaridae;11499,2
2009;5;Pente externe;5_FO;Chromis margaritifer;Pomacentridae;0,5
2009;5;Pente externe;5_FO;Chromis vanderbilti;Pomacentridae;1210,12
2009;5;Pente externe;5_FO;Cirrhilabrus scottorum;Labridae;867,37
2009;5;Pente externe;5_FO;Coris aygula;Labridae;1,4
2009;5;Pente externe;5_FO;Coris gaimard;Labridae;101,27
2009;5;Pente externe;5_FO;Ctenochaetus flavicauda;Acanthuridae;583,64
2009;5;Pente externe;5_FO;Ctenochaetus striatus;Acanthuridae;944,74
2009;5;Pente externe;5_FO;Echidna nebulosa;Muraenidae;-1
2009;5;Pente externe;5_FO;Epibulus insidiator;Labridae;59,81
2009;5;Pente externe;5_FO;Exallias brevis;Blenniidae;12,04
2009;5;Pente externe;5_FO;Forcipiger longirostris;Chaetodontidae;154,3
2009;5;Pente externe;5_FO;Gomphosus varius;Labridae;229,45
2009;5;Pente externe;5_FO;Gymnothorax javanicus;Muraenidae;-1
2009;5;Pente externe;5_FO;Halichoeres claudia;Labridae;292,55
2009;5;Pente externe;5_FO;Labroides dimidiatus;Labridae;7,41
2009;5;Pente externe;5_FO;Labroides rubrolabiatus;Labridae;1,07
2009;5;Pente externe;5_FO;Lethrinus olivaceus;Lethrinidae;21031,7
2009;5;Pente externe;5_FO;Macropharyngodon meleagris;Labridae;122,38
2009;5;Pente externe;5_FO;Melichthys niger;Balistidae;347,5
2009;5;Pente externe;5_FO;Melichthys vidua;Balistidae;1273,9
2009;5;Pente externe;5_FO;Naso lituratus;Acanthuridae;506,8
2009;5;Pente externe;5_FO;Nemateleotris magnifica;Microdesmidae;19,4
2009;5;Pente externe;5_FO;Neocirrhites armatus;Cirrhitidae;126,75
2009;5;Pente externe;5_FO;Novaculichthys taeniourus;Labridae;145,9
2009;5;Pente externe;5_FO;Odonus niger;Balistidae;1202,69
2009;5;Pente externe;5_FO;Ostracion meleagris;Ostraciidae;24,25
2009;5;Pente externe;5_FO;Paracirrhites arcatus;Cirrhitidae;210,97
2009;5;Pente externe;5_FO;Paracirrhites forsteri;Cirrhitidae;17,2
2009;5;Pente externe;5_FO;Parupeneus cyclostomus;Mullidae;24,6
2009;5;Pente externe;5_FO;Parupeneus multifasciatus;Mullidae;150,41
2009;5;Pente externe;5_FO;Plagiotremus tapeinosoma;Blenniidae;1,51
2009;5;Pente externe;5_FO;Plectroglyphidodon johnstonianus;Pomacentridae;233,1
2009;5;Pente externe;5_FO;Plectroglyphidodon lacrymatus;Pomacentridae;7,58
2009;5;Pente externe;5_FO;Pomachromis fuscidorsalis;Pomacentridae;811,5
2009;5;Pente externe;5_FO;Pseudanthias mooreanus;Serranidae;3,58
2009;5;Pente externe;5_FO;Pseudanthias olivaceus;Serranidae;18,69
2009;5;Pente externe;5_FO;Pseudocheilinus hexataenia;Labridae;6,24
2009;5;Pente externe;5_FO;Pseudocheilinus tetrataenia;Labridae;11,66
2009;5;Pente externe;5_FO;Pseudojuloides atavai;Labridae;1,68
2009;5;Pente externe;5_FO;Ptereleotris evides;Microdesmidae;56,59
2009;5;Pente externe;5_FO;Pygoplites diacanthus;Pomacanthidae;91,8
2009;5;Pente externe;5_FO;Rhinecanthus rectangulus;Balistidae;143,8
2009;5;Pente externe;5_FO;Sargocentron punctatissimum;Holocentridae;0,62
2009;5;Pente externe;5_FO;Scarus forsteni;Scaridae;162
2009;5;Pente externe;5_FO;Scarus globiceps;Scaridae;673,2
2009;5;Pente externe;5_FO;Scarus oviceps;Scaridae;240,3
2009;5;Pente externe;5_FO;Scarus psittacus;Scaridae;1901,7
2009;5;Pente externe;5_FO;Sebastapistes tinkhami;Scorpaenidae;40,94
2009;5;Pente externe;5_FO;Stegastes fasciolatus;Pomacentridae;44,92
2009;5;Pente externe;5_FO;Stethojulis bandanensis;Labridae;103,66
2009;5;Pente externe;5_FO;Sufflamen bursa;Balistidae;779,69
2009;5;Pente externe;5_FO;Thalassoma amblycephalum;Labridae;10,19
2009;5;Pente externe;5_FO;Thalassoma lutescens;Labridae;12,1
